path_length,3,5,10,15
1,0.14285714285714285,0.03225806451612903,0.0009775171065493646,3.051850947599719e-05
2,0.21428571428571427,0.03024193548387097,0.0009756078934506354,3.0516646774002808e-05
3,0.39285714285714285,0.03225806451612903,0.0009756078934506354,3.051850947599719e-05
4,0.21428571428571427,0.06048387096774194,0.0009756078934506354,3.0516646774002808e-05
5,0.03571428571428571,0.1814516129032258,0.0009717894672531769,3.051850947599719e-05
6,,0.28225806451612906,0.0009832447458455523,3.0516646774002808e-05
7,,0.25,0.0009947000244379276,3.053341109195227e-05
8,,0.11088709677419355,0.0010157013685239491,3.056321432386242e-05
9,,0.020161290322580645,0.0020104013929618768,3.0507333264030885e-05
10,,,0.01078132636852395,3.046449111816004e-05
11,,,0.04462021933040078,3.045331490619373e-05
12,,,0.11722568426197459,3.0883599066896576e-05
13,,,0.20349538734115347,3.165289499057741e-05
14,,,0.2434151240224829,6.324618351733452e-05
15,,,0.20200620112414466,0.0004922786084799493
16,,,0.11509882086999022,0.0032403526640274512
17,,,0.04299929740957967,0.013920407876302759
18,,,0.009526973362658847,0.04167684881666864
19,,,0.0009507881231671554,0.0916383832754038
20,,,,0.15268235569394323
21,,,,0.1962802053520167
22,,,,0.19624982654519027
23,,,,0.15262424125442042
24,,,,0.09156230866325114
25,,,,0.04161449300470462
26,,,,0.013869395919484542
27,,,,0.0032000363420609914
28,,,,0.0004570046208122883
29,,,,3.0451452204199345e-05
